term,fee,gender,job,package,age,family,payment,income_log,isna_job,married_1,married_2,married_3
27,197011.87,1,0,0,39,2,0,14.690979711984754,False,True,False,False
17,172373.1,1,0,0,30,2,0,13.384716872583063,False,True,False,False
32,102061.9,1,0,0,36,0,3,14.077872514736795,False,True,False,False
51,100000.0,1,0,1,34,1,0,12.899212326061994,False,True,False,False
50,100000.0,0,0,1,34,0,3,13.592373256630534,False,False,True,False
26,100000.0,1,0,1,69,3,0,13.081543466215237,False,True,False,False
17,117324.67,0,0,0,57,3,0,13.122349377306328,False,True,False,False
9,119999.88,0,0,1,27,0,1,12.388398368982115,False,False,True,False
17,100000.0,1,0,1,37,0,3,13.017005083966255,False,False,True,False
94,164965.5,1,0,0,49,0,0,14.10319258678548,False,True,False,False
22,100000.0,0,0,1,21,0,3,13.017005083966255,False,False,True,False
74,150000.34,1,1,0,29,2,0,13.458831328302072,False,True,False,False
17,100000.33,1,1,0,46,2,0,13.122349377306328,False,True,False,False
12,100000.56,0,1,1,50,1,1,13.017005083966255,False,True,False,False
17,123849.7,1,1,0,55,3,3,13.458831328302072,False,True,False,False
17,108851.46,0,0,0,35,2,0,13.710151153416941,False,True,False,False
61,100000.0,1,5,1,71,0,0,13.208096151615411,False,True,False,False
12,200000.0,0,0,1,36,3,0,13.997832948091215,False,True,False,False
17,206180.01,1,0,0,57,0,0,15.424947070397394,False,True,False,False
17,201029.37,1,0,0,40,0,0,14.10319258678548,False,True,False,False
96,106700.01,1,1,0,52,0,0,13.304686600863562,False,True,False,False
12,300000.0,0,1,1,30,1,3,13.527829818844937,False,True,False,False
12,100000.0,1,0,1,41,1,0,14.430692413263566,False,True,False,False
29,100000.0,1,0,1,56,2,0,13.122373377354329,False,True,False,False
33,400000.0,1,5,1,63,1,3,13.208096151615411,False,True,False,False
17,247201.92,1,0,0,42,1,1,13.815507557959775,False,True,False,False
17,138114.48,0,0,0,56,3,1,13.304686600863562,False,True,False,False
17,111998.2,0,1,0,63,3,2,12.611541086966115,False,True,False,False
17,122980.32,1,1,0,44,3,1,13.815507557959775,False,True,False,False
12,100002.0,1,0,1,60,1,0,13.815507557959775,False,True,False,False
57,100515.34,1,0,0,47,3,3,13.304686600863562,False,True,False,False
17,100000.0,1,0,1,49,1,0,16.118095350958274,False,True,False,False
101,113882.5,0,1,0,62,0,0,12.693120812822663,False,True,False,False
12,400000.0,1,0,1,60,0,3,13.815507557959775,False,True,False,False
27,100000.0,1,0,1,82,1,0,14.10319258678548,False,True,False,False
17,121481.26,1,6,0,59,3,0,13.60479076121576,True,True,False,False
20,180000.0,1,0,1,64,1,2,13.122373377354329,False,True,False,False
97,125000.43,1,5,0,74,0,0,13.208096151615411,False,True,False,False
17,100514.2,1,0,0,41,2,0,12.899212326061994,False,True,False,False
17,107667.53,1,5,0,67,1,0,13.208096151615411,False,True,False,False
17,300000.22,1,6,0,6,3,0,14.083440771005728,True,True,False,False
50,100000.0,1,0,1,44,2,0,13.592373256630534,False,True,False,False
12,100000.8,1,0,1,24,0,1,12.577612063740299,False,False,True,False
17,100000.72,0,1,0,42,2,0,12.899212326061994,False,True,False,False
27,178221.96,0,0,0,60,0,1,12.899212326061994,False,False,True,False
37,125000.0,1,0,1,57,1,0,12.611541086966115,False,True,False,False
22,100000.0,1,0,1,48,1,3,13.017005083966255,False,True,False,False
12,200001.0,1,1,1,30,2,3,12.899212326061994,False,True,False,False
49,100000.8,0,3,1,35,2,1,13.753631962751733,False,True,False,False
9,100000.0,1,4,1,29,1,0,12.899212326061994,False,True,False,False
9,120000.96,1,0,1,27,2,1,12.429204196772384,False,True,False,False
59,100000.0,1,0,1,36,1,0,12.899212326061994,False,True,False,False
17,100000.0,0,3,1,24,3,0,13.753631962751733,False,True,False,False
12,100000.0,0,0,1,37,0,0,13.304686600863562,False,False,False,False
12,100000.8,1,0,1,40,3,1,12.611541086966115,False,True,False,False
80,100313.04,1,0,0,74,0,3,14.10319258678548,False,True,False,False
17,120000.96,1,0,1,30,1,1,13.304686600863562,False,True,False,False
17,100000.0,1,3,1,78,0,0,13.753631962751733,False,True,False,False
71,100514.7,1,0,0,34,1,0,13.815507557959775,False,True,False,False
29,100000.0,1,5,1,65,0,0,13.208096151615411,False,False,False,True
12,120000.96,0,0,1,37,3,1,13.592358256611783,False,True,False,False
12,175000.0,1,1,1,70,0,0,14.285512312208251,False,True,False,False
17,102500.0,1,4,1,49,0,0,13.66220658292696,False,True,False,False
90,178720.21,1,1,0,71,0,0,13.122349377306328,False,True,False,False
39,100000.0,1,0,1,55,3,0,13.098080930684434,False,True,False,False
49,150000.0,1,0,1,45,2,0,13.429855430066434,False,True,False,False
26,150000.0,1,0,1,68,2,3,12.899212326061994,False,True,False,False
83,122413.2,1,5,0,84,0,1,13.208096151615411,False,True,False,False
12,700000.0,0,0,1,55,0,0,13.304686600863562,False,True,False,False
17,100000.0,1,0,1,48,2,3,13.458831328302072,False,True,False,False
17,199000.0,1,0,1,34,1,0,14.1870720454291,False,True,False,False
94,150099.04,1,0,0,48,0,0,14.690979711984754,False,True,False,False
12,199999.68,1,1,0,49,3,0,13.592358256611783,False,True,False,False
56,200000.0,1,0,1,39,3,2,13.270778210095433,False,True,False,False
56,100000.0,0,0,1,38,1,0,13.592373256630534,False,True,False,False
12,1212121.0,1,0,1,30,2,0,14.800748453614132,False,True,False,False
12,199999.99,1,0,1,54,3,0,13.458831328302072,False,True,False,False
17,199985.08,1,1,0,70,0,2,13.815507557959775,False,True,False,False
90,101550.0,1,1,0,70,0,0,14.115615891155079,False,True,False,False
22,154634.84,1,0,0,23,0,3,12.899212326061994,False,False,True,False
96,270167.2,1,0,0,42,0,0,14.10319258678548,False,True,False,False
22,203100.02,1,0,0,53,0,0,14.151977794572987,False,True,False,False
12,600004.8,1,0,1,66,2,1,14.10319258678548,False,True,False,False
22,100000.0,0,0,1,46,1,0,13.815507557959775,False,True,False,False
61,128000.33,1,5,0,80,3,0,13.208096151615411,False,True,False,False
12,199999.99,1,0,1,69,1,0,14.508654238518094,False,True,False,False
22,150001.2,1,0,1,36,2,1,12.899212326061994,False,True,False,False
31,125000.0,1,0,1,43,2,3,13.101002857222959,False,True,False,False
58,200000.0,1,0,1,37,2,0,13.304686600863562,False,True,False,False
45,205665.0,1,0,1,50,1,0,12.611541086966115,False,True,False,False
71,300001.31,1,1,0,34,2,0,13.710151153416941,False,True,False,False
12,100000.0,1,0,1,30,0,0,13.592358256611783,False,False,True,False
98,105001.12,1,5,0,69,0,0,13.208096151615411,False,True,False,False
17,103089.93,1,5,0,72,3,0,13.208096151615411,False,True,False,False
9,100000.0,1,0,1,43,2,3,13.304686600863562,False,True,False,False
12,100000.0,1,0,1,56,1,3,13.304686600863562,False,True,False,False
73,100000.0,1,0,1,44,0,0,14.10319258678548,False,True,False,False
12,100000.0,0,0,1,30,3,0,13.122373377354329,False,True,False,False
17,105156.0,1,5,0,77,0,1,13.208096151615411,False,True,False,False
12,600000.0,0,0,1,37,3,0,13.304686600863562,False,True,False,False
27,150000.0,1,0,1,68,0,3,12.611541086966115,False,False,True,False
22,120000.96,1,0,1,57,0,1,14.10319258678548,False,True,False,False
12,100000.0,1,4,1,40,1,3,12.899212326061994,False,True,False,False
12,100000.0,1,1,1,75,2,0,13.122349377306328,False,True,False,False
41,100000.0,1,0,1,54,3,0,13.122373377354329,False,True,False,False
66,181006.02,1,5,0,66,3,0,13.208096151615411,False,True,False,False
12,108000.84,1,0,1,27,0,1,13.304686600863562,False,False,True,False
58,104535.36,1,0,0,47,1,3,14.220976332738882,False,True,False,False
67,100000.0,0,0,1,25,1,0,13.458831328302072,False,True,False,False
12,200000.0,0,0,1,41,3,0,12.765668433265594,False,True,False,False
12,102000.03,0,1,1,49,2,0,13.592358256611783,False,True,False,False
16,120000.0,0,3,1,68,2,1,13.753631962751733,False,True,False,False
22,101071.56,1,1,0,30,0,0,12.899212326061994,False,True,False,False
94,149999.51,1,0,0,36,0,0,13.592358256611783,False,True,False,False
57,130000.0,1,0,0,47,2,0,12.899212326061994,False,True,False,False
28,500000.0,1,0,1,47,3,0,15.68178564243879,False,True,False,False
13,100000.0,1,0,1,71,1,2,12.765702719077842,False,True,False,False
38,100000.0,1,0,1,57,2,0,12.765702719077842,False,True,False,False
22,123707.24,1,0,0,47,1,3,13.122349377306328,False,True,False,False
22,100000.0,1,1,1,42,1,0,12.206817368155429,False,True,False,False
12,100000.0,1,0,1,44,1,2,12.409033897481885,False,True,False,False
22,119999.28,1,1,0,70,3,1,13.815507557959775,False,True,False,False
22,100000.0,1,0,1,25,0,3,12.765702719077842,False,False,True,False
27,144608.47,0,5,0,65,0,0,13.208096151615411,False,True,False,False
12,300002.4,1,0,1,34,1,1,12.849990190367208,False,True,False,False
12,1000000.0,1,1,1,44,2,0,16.300417291085605,False,True,False,False
27,100000.0,1,0,1,60,0,3,14.10319258678548,False,True,False,False
17,100379.0,1,0,1,46,2,0,13.458831328302072,False,True,False,False
22,100000.0,1,1,1,39,0,0,12.611541086966115,False,True,False,False
12,150000.0,1,0,1,49,2,3,12.999058373706484,False,True,False,False
9,100000.0,1,4,1,37,1,3,12.429204196772384,False,True,False,False
17,100000.0,0,0,1,34,3,0,15.454508243513233,False,True,False,False
12,100000.8,1,0,1,37,1,1,12.889172015485954,False,True,False,False
17,200000.0,1,0,1,25,0,0,13.458831328302072,False,False,True,False
91,149999.86,1,1,0,35,2,0,13.458831328302072,False,True,False,False
22,123714.96,1,5,0,77,1,1,13.208096151615411,False,True,False,False
12,120000.0,1,0,1,43,2,3,13.122373377354329,False,True,False,False
12,150000.0,1,0,1,61,0,0,11.941801063288011,False,True,False,False
40,280000.0,1,0,1,45,2,0,12.611541086966115,False,True,False,False
51,188000.0,1,0,1,34,2,0,13.527829818844937,False,True,False,False
12,100002.0,1,0,1,62,1,0,12.611541086966115,False,True,False,False
12,100001.0,1,0,1,26,3,0,12.765702719077842,False,True,False,False
59,100414.11,0,0,0,46,1,0,12.765702719077842,False,True,False,False
57,122400.96,0,0,1,25,2,1,12.948012371209098,False,True,False,False
12,100000.0,1,0,1,35,3,0,12.69157123050004,False,True,False,False
17,261116.88,1,0,0,57,1,1,14.508654238518094,False,True,False,False
12,100000.0,1,0,1,43,2,0,13.122373377354329,False,True,False,False
12,100000.0,0,3,1,35,2,0,13.753631962751733,False,True,False,False
49,100000.0,1,0,1,72,3,0,14.10319258678548,False,True,False,False
12,198997.56,1,0,1,42,1,1,13.017005083966255,False,True,False,False
17,100000.0,1,4,1,52,3,0,13.122373377354329,False,True,False,False
22,185561.76,0,0,0,39,1,1,13.527829818844937,False,True,False,False
22,125994.72,0,1,0,55,0,1,13.122349377306328,False,True,False,False
58,120000.0,1,0,0,46,1,1,13.122349377306328,False,True,False,False
33,100000.0,1,0,1,61,2,0,12.899212326061994,False,True,False,False
68,322878.0,1,0,1,24,0,0,13.081543466215237,False,False,True,False
17,365549.76,1,4,0,45,3,1,14.690979711984754,False,True,False,False
22,122983.32,0,0,0,72,3,1,13.304686600863562,False,True,False,False
12,200000.0,1,0,1,36,3,0,14.151977794572987,False,True,False,False
27,100000.0,1,0,1,25,1,0,12.765702719077842,False,True,False,False
31,100000.0,1,5,1,64,3,0,13.208096151615411,False,True,False,False
17,253421.28,1,0,0,52,3,1,14.914123179965662,False,True,False,False
12,100000.0,1,0,1,33,0,3,12.388398368982115,False,False,True,False
22,100000.0,1,0,1,39,2,0,14.690979711984754,False,True,False,False
92,101550.0,1,0,0,39,0,0,12.899212326061994,False,True,False,False
49,100000.0,1,0,1,35,1,0,13.304686600863562,False,True,False,False
12,120000.96,1,0,1,52,0,1,14.10319258678548,False,True,False,False
43,200000.0,1,0,1,51,2,0,13.57978442696764,False,True,False,False
60,100000.0,1,0,1,65,0,0,14.10319258678548,False,True,False,False
22,101995.44,1,5,0,69,3,1,13.208096151615411,False,True,False,False
17,100480.68,1,0,0,60,2,1,13.122349377306328,False,True,False,False
23,100000.0,1,0,1,61,2,3,10.819878279410617,False,True,False,False
12,100000.0,1,0,1,47,3,3,12.611541086966115,False,True,False,False
24,100000.0,1,0,1,60,3,0,12.996421397902528,False,True,False,False
31,100000.0,1,0,1,64,2,0,13.458831328302072,False,True,False,False
17,125999.88,0,5,0,63,0,1,13.208096151615411,False,True,False,False
82,158542.11,1,1,0,20,0,0,12.899212326061994,False,False,True,False
68,201029.01,1,0,0,36,1,0,13.815507557959775,False,True,False,False
22,128862.52,1,1,0,35,0,0,13.122349377306328,False,True,False,False
12,200000.0,1,0,1,53,0,0,14.10319258678548,False,True,False,False
22,103090.06,1,0,0,39,0,0,13.815507557959775,False,True,False,False
12,100000.0,1,0,1,40,2,0,14.731800089837709,False,True,False,False
32,200000.0,1,0,0,59,1,0,14.038648509262805,False,True,False,False
12,100000.0,1,0,1,38,1,0,14.10319258678548,False,True,False,False
12,100000.0,1,0,1,35,0,0,13.592373256630534,False,False,True,False
88,100534.5,1,0,0,44,0,0,14.10319258678548,False,True,False,False
94,101440.44,1,0,0,45,0,1,13.815507557959775,False,True,False,False
48,150001.2,1,0,1,36,0,1,12.765702719077842,False,False,True,False
12,199991.88,1,4,1,33,2,1,12.899212326061994,False,True,False,False
12,100000.0,1,0,1,30,1,0,13.710151153416941,False,True,False,False
12,125000.0,1,5,1,78,1,0,13.208096151615411,False,True,False,False
16,100000.0,0,0,1,68,3,0,12.611541086966115,False,True,False,False
22,100000.0,1,4,1,52,3,0,12.611541086966115,False,True,False,False
71,147759.03,0,0,0,34,1,0,12.206037644917659,False,True,False,False
12,120000.96,0,1,1,53,2,1,12.556704868952256,False,True,False,False
12,200000.0,1,0,1,52,1,3,13.122349377306328,False,True,False,False
42,150001.2,0,0,1,43,1,1,12.765668433265594,False,True,False,False
27,150000.0,1,5,1,62,0,0,13.208096151615411,False,True,False,False
69,100000.0,1,0,1,30,1,0,14.10319258678548,False,True,False,False
22,123707.88,1,0,0,49,1,1,13.815507557959775,False,True,False,False
12,1000000.0,1,0,1,34,3,0,14.039368254216274,False,True,False,False
12,290000.0,1,0,1,28,0,0,13.815507557959775,False,False,True,False
17,150000.0,1,0,1,49,3,0,13.304686600863562,False,True,False,False
96,101316.84,1,1,0,40,0,1,12.899212326061994,False,True,False,False
22,499999.87,1,1,0,59,0,0,14.220976332738882,False,True,False,False
17,100000.0,1,4,1,23,0,0,12.899212326061994,False,False,True,False
17,100000.06,1,0,0,63,1,0,13.815507557959775,False,True,False,False
17,123712.92,0,3,0,65,1,1,13.753631962751733,False,True,False,False
22,260000.2,0,0,0,22,0,0,13.592358256611783,False,False,True,False
12,100000.0,1,1,1,45,1,3,13.017005083966255,False,True,False,False
27,199999.25,1,4,0,41,3,0,14.731800089837709,False,True,False,False
57,109999.52,1,5,0,75,2,0,13.208096151615411,False,True,False,False
12,100000.0,1,4,1,19,0,0,12.429204196772384,False,False,True,False
17,101852.94,1,1,0,23,0,3,12.765668433265594,False,False,True,False
17,100000.0,1,0,1,37,3,0,13.815507557959775,False,True,False,False
75,469059.5,1,1,0,28,1,0,13.554136702879454,False,True,False,False
17,124198.92,0,3,0,52,1,1,13.753631962751733,False,True,False,False
12,100000.0,1,4,1,29,3,3,12.429204196772384,False,True,False,False
17,103090.29,1,1,0,44,1,0,13.217668102648323,False,True,False,False
48,100000.0,1,0,1,47,3,0,12.899212326061994,False,True,False,False
72,100000.0,1,0,1,21,0,0,12.206097645217678,False,False,True,False
97,103090.73,0,1,0,33,0,0,14.457362865188054,False,True,False,False
43,100000.0,0,0,1,52,1,2,12.206097645217678,False,True,False,False
13,200000.0,0,3,1,72,0,0,13.753631962751733,False,False,True,False
67,180000.0,1,0,1,83,0,1,14.10319258678548,False,True,False,False
12,199999.99,1,0,1,66,2,0,14.10319258678548,False,True,False,False
22,150000.0,1,0,1,58,3,0,13.815507557959775,False,True,False,False
60,109999.53,1,0,0,44,1,0,13.458831328302072,False,True,False,False
31,100000.0,0,5,1,63,1,3,13.208096151615411,False,True,False,False
34,200000.0,1,5,1,60,3,0,13.208096151615411,False,True,False,False
22,274999.85,1,5,0,64,0,0,13.208096151615411,False,True,False,False
17,100000.0,1,0,1,38,0,0,14.10319258678548,False,True,False,False
12,100000.0,0,1,1,46,0,3,12.100717685412471,False,True,False,False
17,100000.0,1,0,1,30,0,0,14.10319258678548,False,True,False,False
60,100513.52,0,0,0,44,2,0,12.611541086966115,False,True,False,False
12,500000.0,0,0,1,49,1,0,13.815507557959775,False,True,False,False
12,200000.0,1,0,1,23,0,2,13.217668102648323,False,False,True,False
27,200000.0,0,0,1,47,1,0,14.557448378884015,False,True,False,False
17,175987.0,0,0,0,56,1,0,12.611541086966115,False,True,False,False
17,123915.83,1,5,0,60,3,0,13.208096151615411,False,True,False,False
12,100000.0,1,0,1,27,2,2,14.10319258678548,False,True,False,False
22,103089.88,1,5,0,66,2,0,13.208096151615411,False,True,False,False
17,107448.32,1,5,0,63,1,0,13.208096151615411,False,True,False,False
17,100000.0,1,5,1,46,3,0,13.208096151615411,False,True,False,False
12,100002.0,0,0,1,58,3,0,13.592373256630534,False,True,False,False
99,150000.17,0,1,0,63,0,0,12.611541086966115,False,True,False,False
58,119996.76,0,1,0,47,0,1,12.899212326061994,False,False,True,False
12,400000.0,1,0,1,33,1,0,13.815507557959775,False,True,False,False
17,103090.58,1,0,0,26,0,3,13.122349377306328,False,False,True,False
46,189363.0,1,0,1,48,1,0,13.592373256630534,False,True,False,False
30,200000.0,1,0,1,55,1,0,12.899212326061994,False,True,False,False
68,150000.0,1,0,1,24,0,0,14.031432093187492,False,False,True,False
22,103090.03,1,1,0,4,1,0,14.914123179965662,False,True,False,False
12,500000.0,1,0,1,42,1,0,14.375124631612513,False,True,False,False
36,100020.84,1,0,1,48,2,1,12.793862088206213,False,True,False,False
12,100000.84,1,0,0,52,3,3,14.151977794572987,False,True,False,False
17,100000.0,1,0,1,54,3,0,12.611541086966115,False,True,False,False
12,100000.0,1,0,1,26,3,0,12.429204196772384,False,True,False,False
12,600004.8,1,1,1,43,3,1,14.403297778421795,False,True,False,False
12,150000.0,1,0,1,61,0,0,14.431237131804004,False,True,False,False
12,100000.0,0,0,1,39,1,0,11.813748317928237,False,True,False,False
12,120000.96,1,0,1,40,2,1,12.765702719077842,False,True,False,False
